	SubjectID1	SubjectID2	Group1	Group2	Distance
116	SS019	SS083	Muck	Sterile	0.88
117	SS019	SS087	Muck	Sterile	0.8653846153846154
118	SS019	SS094	Muck	Sterile	0.9624413145539906
119	SS028	SS004	Muck	Sterile	0.7068965517241379
120	SS028	SS016	Muck	Sterile	0.6854838709677419
121	SS028	SS023	Muck	Sterile	0.9099099099099099
122	SS028	SS031	Muck	Sterile	0.7851239669421488
123	SS028	SS043	Muck	Sterile	0.8130081300813008
124	SS028	SS047	Muck	Sterile	0.848
125	SS028	SS054	Muck	Sterile	0.8715596330275229
126	SS028	SS059	Muck	Sterile	0.8682170542635659
127	SS028	SS063	Muck	Sterile	0.7603305785123967
128	SS028	SS066	Muck	Sterile	0.773109243697479
129	SS028	SS070	Muck	Sterile	0.822429906542056
130	SS028	SS071	Muck	Sterile	0.8429752066115702
131	SS028	SS075	Muck	Sterile	0.6761904761904762
132	SS028	SS078	Muck	Sterile	0.9152542372881356
133	SS028	SS082	Muck	Sterile	0.8760330578512396
134	SS028	SS083	Muck	Sterile	0.8861788617886179
135	SS028	SS087	Muck	Sterile	0.7232142857142857
136	SS028	SS094	Muck	Sterile	0.9707112970711297
137	SS040	SS004	Muck	Sterile	0.7567567567567568
138	SS040	SS016	Muck	Sterile	0.6982758620689655
139	SS040	SS023	Muck	Sterile	0.898989898989899
140	SS040	SS031	Muck	Sterile	0.7946428571428571
141	SS040	SS043	Muck	Sterile	0.8245614035087719
142	SS040	SS047	Muck	Sterile	0.8717948717948718
143	SS040	SS054	Muck	Sterile	0.8673469387755102
144	SS040	SS059	Muck	Sterile	0.8739495798319328
145	SS040	SS063	Muck	Sterile	0.7787610619469026
146	SS040	SS066	Muck	Sterile	0.7706422018348624
147	SS040	SS070	Muck	Sterile	0.7608695652173914
148	SS040	SS071	Muck	Sterile	0.8672566371681416
149	SS040	SS075	Muck	Sterile	0.7040816326530612
150	SS040	SS078	Muck	Sterile	0.9158878504672897
151	SS040	SS082	Muck	Sterile	0.8301886792452831
152	SS040	SS083	Muck	Sterile	0.8938053097345132
153	SS040	SS087	Muck	Sterile	0.7523809523809524
154	SS040	SS094	Muck	Sterile	0.9691629955947136
155	SS052	SS004	Muck	Sterile	0.808
156	SS052	SS016	Muck	Sterile	0.7538461538461538
157	SS052	SS023	Muck	Sterile	0.9090909090909091
158	SS052	SS031	Muck	Sterile	0.832
159	SS052	SS043	Muck	Sterile	0.8306451612903226
160	SS052	SS047	Muck	Sterile	0.8828125
161	SS052	SS054	Muck	Sterile	0.8598130841121495
162	SS052	SS059	Muck	Sterile	0.875968992248062
163	SS052	SS063	Muck	Sterile	0.808
164	SS052	SS066	Muck	Sterile	0.7916666666666666
165	SS052	SS070	Muck	Sterile	0.7864077669902912
166	SS052	SS071	Muck	Sterile	0.8699186991869918
167	SS052	SS075	Muck	Sterile	0.7567567567567568
168	SS052	SS078	Muck	Sterile	0.8859649122807017
169	SS052	SS082	Muck	Sterile	0.8559322033898306
170	SS052	SS083	Muck	Sterile	0.8852459016393442
171	SS052	SS087	Muck	Sterile	0.7758620689655172
172	SS052	SS094	Muck	Sterile	0.9662447257383966
173	SS064	SS004	Muck	Sterile	0.8070175438596491
174	SS064	SS016	Muck	Sterile	0.7786885245901639
175	SS064	SS023	Muck	Sterile	0.9081632653061225
176	SS064	SS031	Muck	Sterile	0.8333333333333334
177	SS064	SS043	Muck	Sterile	0.8108108108108109
178	SS064	SS047	Muck	Sterile	0.8983050847457628
179	SS064	SS054	Muck	Sterile	0.8526315789473684
180	SS064	SS059	Muck	Sterile	0.8907563025210085
181	SS064	SS063	Muck	Sterile	0.8173913043478261
182	SS064	SS066	Muck	Sterile	0.8
183	SS064	SS070	Muck	Sterile	0.7956989247311828
184	SS064	SS071	Muck	Sterile	0.8849557522123894
185	SS064	SS075	Muck	Sterile	0.7623762376237624
186	SS064	SS078	Muck	Sterile	0.8932038834951457
187	SS064	SS082	Muck	Sterile	0.8703703703703703
188	SS064	SS083	Muck	Sterile	0.9017857142857143
189	SS064	SS087	Muck	Sterile	0.794392523364486
190	SS064	SS094	Muck	Sterile	0.9688888888888889
191	SS076	SS004	Muck	Sterile	0.8235294117647058
192	SS076	SS016	Muck	Sterile	0.7685185185185185
193	SS076	SS023	Muck	Sterile	0.8902439024390244
194	SS076	SS031	Muck	Sterile	0.83
195	SS076	SS043	Muck	Sterile	0.8163265306122449
196	SS076	SS047	Muck	Sterile	0.8712871287128713
197	SS076	SS054	Muck	Sterile	0.8076923076923077
198	SS076	SS059	Muck	Sterile	0.8514851485148515
199	SS076	SS063	Muck	Sterile	0.8118811881188119
200	SS076	SS066	Muck	Sterile	0.8041237113402062
201	SS076	SS070	Muck	Sterile	0.8148148148148148
202	SS076	SS071	Muck	Sterile	0.8421052631578947
203	SS076	SS075	Muck	Sterile	0.7752808988764045
204	SS076	SS078	Muck	Sterile	0.8735632183908046
205	SS076	SS082	Muck	Sterile	0.8602150537634409
206	SS076	SS083	Muck	Sterile	0.8617021276595744
207	SS076	SS087	Muck	Sterile	0.7444444444444445
208	SS076	SS094	Muck	Sterile	0.9615384615384616
209	SS090	SS004	Muck	Sterile	0.875
210	SS090	SS016	Muck	Sterile	0.85
211	SS090	SS023	Muck	Sterile	0.916030534351145
212	SS090	SS031	Muck	Sterile	0.8648648648648649
213	SS090	SS043	Muck	Sterile	0.8402777777777778
214	SS090	SS047	Muck	Sterile	0.9
215	SS090	SS054	Muck	Sterile	0.7899159663865546
216	SS090	SS059	Muck	Sterile	0.8940397350993378
217	SS090	SS063	Muck	Sterile	0.86
218	SS090	SS066	Muck	Sterile	0.7985611510791367
219	SS090	SS070	Muck	Sterile	0.824
220	SS090	SS071	Muck	Sterile	0.8972602739726028
221	SS090	SS075	Muck	Sterile	0.8571428571428571
222	SS090	SS078	Muck	Sterile	0.808
223	SS090	SS082	Muck	Sterile	0.8785714285714286
224	SS090	SS083	Muck	Sterile	0.9103448275862069
225	SS090	SS087	Muck	Sterile	0.8611111111111112
226	SS090	SS094	Muck	Sterile	0.9691119691119691
227	SS095	SS004	Muck	Sterile	0.7592592592592593
228	SS095	SS016	Muck	Sterile	0.824
229	SS095	SS023	Muck	Sterile	0.8461538461538461
230	SS095	SS031	Muck	Sterile	0.7981651376146789
231	SS095	SS043	Muck	Sterile	0.8288288288288288
232	SS095	SS047	Muck	Sterile	0.7572815533980582
233	SS095	SS054	Muck	Sterile	0.8969072164948454
234	SS095	SS059	Muck	Sterile	0.7962962962962963
235	SS095	SS063	Muck	Sterile	0.8141592920353983
236	SS095	SS066	Muck	Sterile	0.8181818181818182
237	SS095	SS070	Muck	Sterile	0.8775510204081632
238	SS095	SS071	Muck	Sterile	0.7843137254901961
239	SS095	SS075	Muck	Sterile	0.8058252427184466
240	SS095	SS078	Muck	Sterile	0.9333333333333333
241	SS095	SS082	Muck	Sterile	0.8990825688073395
242	SS095	SS083	Muck	Sterile	0.8365384615384616
243	SS095	SS087	Muck	Sterile	0.8240740740740741
244	SS095	SS094	Muck	Sterile	0.9732142857142857
0	SS055	SS051	Newborn	Newborn	0.7865168539325843
1	SS051	SS007	Newborn	Muck	0.8153846153846154
2	SS051	SS011	Newborn	Muck	0.8777777777777778
3	SS051	SS019	Newborn	Muck	0.825
4	SS051	SS028	Newborn	Muck	0.7857142857142857
5	SS051	SS040	Newborn	Muck	0.7411764705882353
6	SS051	SS052	Newborn	Muck	0.7959183673469388
7	SS051	SS064	Newborn	Muck	0.7647058823529411
8	SS051	SS076	Newborn	Muck	0.7638888888888888
9	SS051	SS090	Newborn	Muck	0.8524590163934426
10	SS051	SS095	Newborn	Muck	0.8681318681318682
11	SS055	SS007	Newborn	Muck	0.7282608695652174
12	SS055	SS011	Newborn	Muck	0.8984375
13	SS055	SS019	Newborn	Muck	0.7927927927927928
14	SS055	SS028	Newborn	Muck	0.8394160583941606
15	SS055	SS040	Newborn	Muck	0.824
16	SS055	SS052	Newborn	Muck	0.8208955223880597
17	SS055	SS064	Newborn	Muck	0.8211382113821138
18	SS055	SS076	Newborn	Muck	0.8165137614678899
19	SS055	SS090	Newborn	Muck	0.7837837837837838
20	SS055	SS095	Newborn	Muck	0.856
21	SS051	SS004	Newborn	Sterile	0.7777777777777778
22	SS051	SS016	Newborn	Sterile	0.7692307692307693
23	SS051	SS023	Newborn	Sterile	0.7931034482758621
24	SS051	SS031	Newborn	Sterile	0.8148148148148148
25	SS051	SS043	Newborn	Sterile	0.782051282051282
26	SS051	SS047	Newborn	Sterile	0.8795180722891566
27	SS051	SS054	Newborn	Sterile	0.8
28	SS051	SS059	Newborn	Sterile	0.8554216867469879
29	SS051	SS063	Newborn	Sterile	0.7468354430379747
30	SS051	SS066	Newborn	Sterile	0.7333333333333333
31	SS051	SS070	Newborn	Sterile	0.75
32	SS051	SS071	Newborn	Sterile	0.8441558441558441
33	SS051	SS075	Newborn	Sterile	0.7058823529411765
34	SS051	SS078	Newborn	Sterile	0.8507462686567164
35	SS051	SS082	Newborn	Sterile	0.8356164383561644
36	SS051	SS083	Newborn	Sterile	0.8378378378378378
37	SS051	SS087	Newborn	Sterile	0.7397260273972602
38	SS051	SS094	Newborn	Sterile	0.9682539682539683
39	SS055	SS004	Newborn	Sterile	0.8319327731092437
40	SS055	SS016	Newborn	Sterile	0.7540983606557377
41	SS055	SS023	Newborn	Sterile	0.8775510204081632
42	SS055	SS031	Newborn	Sterile	0.7636363636363637
43	SS055	SS043	Newborn	Sterile	0.6363636363636364
44	SS055	SS047	Newborn	Sterile	0.8333333333333334
45	SS055	SS054	Newborn	Sterile	0.6666666666666666
46	SS055	SS059	Newborn	Sterile	0.8260869565217391
47	SS055	SS063	Newborn	Sterile	0.7363636363636363
48	SS055	SS066	Newborn	Sterile	0.6363636363636364
49	SS055	SS070	Newborn	Sterile	0.776595744680851
50	SS055	SS071	Newborn	Sterile	0.794392523364486
51	SS055	SS075	Newborn	Sterile	0.780952380952381
52	SS055	SS078	Newborn	Sterile	0.7282608695652174
53	SS055	SS082	Newborn	Sterile	0.8425925925925926
54	SS055	SS083	Newborn	Sterile	0.822429906542056
55	SS055	SS087	Newborn	Sterile	0.7547169811320755
56	SS055	SS094	Newborn	Sterile	0.9555555555555556
0	SS016	SS004	Sterile	Sterile	0.6116504854368932
1	SS023	SS004	Sterile	Sterile	0.8651685393258427
2	SS023	SS016	Sterile	Sterile	0.8932038834951457
3	SS031	SS004	Sterile	Sterile	0.73
4	SS031	SS016	Sterile	Sterile	0.7272727272727273
5	SS031	SS023	Sterile	Sterile	0.898876404494382
6	SS043	SS004	Sterile	Sterile	0.7272727272727273
7	SS043	SS016	Sterile	Sterile	0.6634615384615384
8	SS043	SS023	Sterile	Sterile	0.872093023255814
9	SS043	SS031	Sterile	Sterile	0.6333333333333333
10	SS047	SS004	Sterile	Sterile	0.6521739130434783
11	SS047	SS016	Sterile	Sterile	0.7545454545454545
12	SS047	SS023	Sterile	Sterile	0.8414634146341463
13	SS047	SS031	Sterile	Sterile	0.801980198019802
14	SS047	SS043	Sterile	Sterile	0.8
15	SS054	SS004	Sterile	Sterile	0.8555555555555555
16	SS054	SS016	Sterile	Sterile	0.8627450980392157
17	SS054	SS023	Sterile	Sterile	0.8615384615384616
18	SS054	SS031	Sterile	Sterile	0.8505747126436781
19	SS054	SS043	Sterile	Sterile	0.8072289156626506
20	SS054	SS047	Sterile	Sterile	0.8588235294117647
21	SS059	SS004	Sterile	Sterile	0.7272727272727273
22	SS059	SS016	Sterile	Sterile	0.7589285714285714
23	SS059	SS023	Sterile	Sterile	0.8313253012048193
24	SS059	SS031	Sterile	Sterile	0.8058252427184466
25	SS059	SS043	Sterile	Sterile	0.7676767676767676
26	SS059	SS047	Sterile	Sterile	0.46153846153846156
27	SS059	SS054	Sterile	Sterile	0.8620689655172413
28	SS063	SS004	Sterile	Sterile	0.631578947368421
29	SS063	SS016	Sterile	Sterile	0.44565217391304346
30	SS063	SS023	Sterile	Sterile	0.8777777777777778
31	SS063	SS031	Sterile	Sterile	0.73
32	SS063	SS043	Sterile	Sterile	0.5842696629213483
33	SS063	SS047	Sterile	Sterile	0.76
34	SS063	SS054	Sterile	Sterile	0.8426966292134831
35	SS063	SS059	Sterile	Sterile	0.7524752475247525
36	SS066	SS004	Sterile	Sterile	0.7010309278350515
37	SS066	SS016	Sterile	Sterile	0.6761904761904762
38	SS066	SS023	Sterile	Sterile	0.8313253012048193
39	SS066	SS031	Sterile	Sterile	0.6483516483516484
40	SS066	SS043	Sterile	Sterile	0.5301204819277109
41	SS066	SS047	Sterile	Sterile	0.7755102040816326
42	SS066	SS054	Sterile	Sterile	0.7468354430379747
43	SS066	SS059	Sterile	Sterile	0.78
44	SS066	SS063	Sterile	Sterile	0.6451612903225806
45	SS070	SS004	Sterile	Sterile	0.7816091954022989
46	SS070	SS016	Sterile	Sterile	0.7857142857142857
47	SS070	SS023	Sterile	Sterile	0.8676470588235294
48	SS070	SS031	Sterile	Sterile	0.8426966292134831
49	SS070	SS043	Sterile	Sterile	0.7857142857142857
50	SS070	SS047	Sterile	Sterile	0.8235294117647058
