	SubjectID1	SubjectID2	Group1	Group2	Distance
273	SS075	SS007	Sterile	Muck	0.9274
274	SS075	SS011	Sterile	Muck	0.6284
275	SS075	SS019	Sterile	Muck	0.7072
276	SS075	SS028	Sterile	Muck	0.7748
277	SS075	SS040	Sterile	Muck	0.7384
278	SS075	SS052	Sterile	Muck	0.7586
279	SS075	SS064	Sterile	Muck	0.7658
280	SS075	SS076	Sterile	Muck	0.692
281	SS075	SS090	Sterile	Muck	0.737
282	SS075	SS095	Sterile	Muck	0.662
283	SS078	SS007	Sterile	Muck	0.3154
284	SS078	SS011	Sterile	Muck	0.9634
285	SS078	SS019	Sterile	Muck	0.7376
286	SS078	SS028	Sterile	Muck	0.6824
287	SS078	SS040	Sterile	Muck	0.6824
288	SS078	SS052	Sterile	Muck	0.6192
289	SS078	SS064	Sterile	Muck	0.5976
290	SS078	SS076	Sterile	Muck	0.6324
291	SS078	SS090	Sterile	Muck	0.537
292	SS078	SS095	Sterile	Muck	0.9724
293	SS082	SS007	Sterile	Muck	0.6444
294	SS082	SS011	Sterile	Muck	0.9116
295	SS082	SS019	Sterile	Muck	0.536
296	SS082	SS028	Sterile	Muck	0.609
297	SS082	SS040	Sterile	Muck	0.5822
298	SS082	SS052	Sterile	Muck	0.5508
299	SS082	SS064	Sterile	Muck	0.5598
300	SS082	SS076	Sterile	Muck	0.5262
301	SS082	SS090	Sterile	Muck	0.5222
302	SS082	SS095	Sterile	Muck	0.8764
303	SS083	SS007	Sterile	Muck	0.9444
304	SS083	SS011	Sterile	Muck	0.4742
305	SS083	SS019	Sterile	Muck	0.7514
306	SS083	SS028	Sterile	Muck	0.8682
307	SS083	SS040	Sterile	Muck	0.8386
308	SS083	SS052	Sterile	Muck	0.8512
309	SS083	SS064	Sterile	Muck	0.8762
310	SS083	SS076	Sterile	Muck	0.807
311	SS083	SS090	Sterile	Muck	0.8176
312	SS083	SS095	Sterile	Muck	0.5172
313	SS087	SS007	Sterile	Muck	0.9442
314	SS087	SS011	Sterile	Muck	0.5474
315	SS087	SS019	Sterile	Muck	0.7068
316	SS087	SS028	Sterile	Muck	0.7792
317	SS087	SS040	Sterile	Muck	0.7716
318	SS087	SS052	Sterile	Muck	0.7498
319	SS087	SS064	Sterile	Muck	0.785
320	SS087	SS076	Sterile	Muck	0.7006
321	SS087	SS090	Sterile	Muck	0.7256
322	SS087	SS095	Sterile	Muck	0.4618
323	SS094	SS007	Sterile	Muck	0.8778
324	SS094	SS011	Sterile	Muck	0.9266
325	SS094	SS019	Sterile	Muck	0.8198
326	SS094	SS028	Sterile	Muck	0.8436
327	SS094	SS040	Sterile	Muck	0.843
328	SS094	SS052	Sterile	Muck	0.8312
329	SS094	SS064	Sterile	Muck	0.8314
330	SS094	SS076	Sterile	Muck	0.808
331	SS094	SS090	Sterile	Muck	0.8428
332	SS094	SS095	Sterile	Muck	0.9268
333	SS004	SS051	Sterile	Newborn	0.4366
334	SS004	SS055	Sterile	Newborn	0.7288
335	SS016	SS051	Sterile	Newborn	0.411
336	SS016	SS055	Sterile	Newborn	0.6816
337	SS023	SS051	Sterile	Newborn	0.645
338	SS023	SS055	Sterile	Newborn	0.783
339	SS031	SS051	Sterile	Newborn	0.7688
340	SS031	SS055	Sterile	Newborn	0.5806
341	SS043	SS051	Sterile	Newborn	0.6402
342	SS043	SS055	Sterile	Newborn	0.6556
343	SS047	SS051	Sterile	Newborn	0.5538
344	SS047	SS055	Sterile	Newborn	0.7544
345	SS054	SS051	Sterile	Newborn	0.9164
346	SS054	SS055	Sterile	Newborn	0.804
347	SS059	SS051	Sterile	Newborn	0.604
348	SS059	SS055	Sterile	Newborn	0.779
349	SS063	SS051	Sterile	Newborn	0.3928
350	SS063	SS055	Sterile	Newborn	0.8094
351	SS066	SS051	Sterile	Newborn	0.5964
352	SS066	SS055	Sterile	Newborn	0.6138
353	SS070	SS051	Sterile	Newborn	0.7952
354	SS070	SS055	Sterile	Newborn	0.696
355	SS071	SS051	Sterile	Newborn	0.6598
356	SS071	SS055	Sterile	Newborn	0.808
357	SS075	SS051	Sterile	Newborn	0.3652
358	SS075	SS055	Sterile	Newborn	0.7032
359	SS078	SS051	Sterile	Newborn	0.9252
360	SS078	SS055	Sterile	Newborn	0.7794
361	SS082	SS051	Sterile	Newborn	0.8102
362	SS082	SS055	Sterile	Newborn	0.7126
363	SS083	SS051	Sterile	Newborn	0.6932
364	SS083	SS055	Sterile	Newborn	0.7884
365	SS087	SS051	Sterile	Newborn	0.3684
366	SS087	SS055	Sterile	Newborn	0.7106
367	SS094	SS051	Sterile	Newborn	0.9308
368	SS094	SS055	Sterile	Newborn	0.82
