	SubjectID1	SubjectID2	Group1	Group2	Distance
115	SS019	SS082	Muck	Sterile	0.7480162382125854
116	SS019	SS083	Muck	Sterile	0.7753726243972778
117	SS019	SS087	Muck	Sterile	0.7859899997711182
118	SS019	SS094	Muck	Sterile	0.8021819591522217
119	SS028	SS004	Muck	Sterile	0.6004770398139954
120	SS028	SS016	Muck	Sterile	0.5902649164199829
121	SS028	SS023	Muck	Sterile	0.7646098136901855
122	SS028	SS031	Muck	Sterile	0.6518877744674683
123	SS028	SS043	Muck	Sterile	0.6461775898933411
124	SS028	SS047	Muck	Sterile	0.6612501740455627
125	SS028	SS054	Muck	Sterile	0.7319561839103699
126	SS028	SS059	Muck	Sterile	0.6990261673927307
127	SS028	SS063	Muck	Sterile	0.6531638503074646
128	SS028	SS066	Muck	Sterile	0.6234817504882812
129	SS028	SS070	Muck	Sterile	0.7090386152267456
130	SS028	SS071	Muck	Sterile	0.7107056975364685
131	SS028	SS075	Muck	Sterile	0.6298755407333374
132	SS028	SS078	Muck	Sterile	0.7337294816970825
133	SS028	SS082	Muck	Sterile	0.7110737562179565
134	SS028	SS083	Muck	Sterile	0.712225079536438
135	SS028	SS087	Muck	Sterile	0.6169530153274536
136	SS028	SS094	Muck	Sterile	0.8325522541999817
137	SS040	SS004	Muck	Sterile	0.5915217399597168
138	SS040	SS016	Muck	Sterile	0.5734754800796509
139	SS040	SS023	Muck	Sterile	0.7207998037338257
140	SS040	SS031	Muck	Sterile	0.6739691495895386
141	SS040	SS043	Muck	Sterile	0.6180663704872131
142	SS040	SS047	Muck	Sterile	0.6330966949462891
143	SS040	SS054	Muck	Sterile	0.6791768074035645
144	SS040	SS059	Muck	Sterile	0.6638345718383789
145	SS040	SS063	Muck	Sterile	0.6180375814437866
146	SS040	SS066	Muck	Sterile	0.6057479977607727
147	SS040	SS070	Muck	Sterile	0.6211966872215271
148	SS040	SS071	Muck	Sterile	0.65432208776474
149	SS040	SS075	Muck	Sterile	0.5943759083747864
150	SS040	SS078	Muck	Sterile	0.7038343548774719
151	SS040	SS082	Muck	Sterile	0.6460751891136169
152	SS040	SS083	Muck	Sterile	0.6638293862342834
153	SS040	SS087	Muck	Sterile	0.6125932335853577
154	SS040	SS094	Muck	Sterile	0.7701449394226074
155	SS052	SS004	Muck	Sterile	0.7055090665817261
156	SS052	SS016	Muck	Sterile	0.6503681540489197
157	SS052	SS023	Muck	Sterile	0.7479931116104126
158	SS052	SS031	Muck	Sterile	0.7514150738716125
159	SS052	SS043	Muck	Sterile	0.6919198632240295
160	SS052	SS047	Muck	Sterile	0.7159163951873779
161	SS052	SS054	Muck	Sterile	0.7279417514801025
162	SS052	SS059	Muck	Sterile	0.7424355149269104
163	SS052	SS063	Muck	Sterile	0.6871023774147034
164	SS052	SS066	Muck	Sterile	0.6579254865646362
165	SS052	SS070	Muck	Sterile	0.7216659188270569
166	SS052	SS071	Muck	Sterile	0.7297515869140625
167	SS052	SS075	Muck	Sterile	0.6884417533874512
168	SS052	SS078	Muck	Sterile	0.7224252223968506
169	SS052	SS082	Muck	Sterile	0.7112815976142883
170	SS052	SS083	Muck	Sterile	0.7240176200866699
171	SS052	SS087	Muck	Sterile	0.6945468187332153
172	SS052	SS094	Muck	Sterile	0.778193473815918
173	SS064	SS004	Muck	Sterile	0.6998199224472046
174	SS064	SS016	Muck	Sterile	0.658567488193512
175	SS064	SS023	Muck	Sterile	0.7427787184715271
176	SS064	SS031	Muck	Sterile	0.7394946217536926
177	SS064	SS043	Muck	Sterile	0.6747826933860779
178	SS064	SS047	Muck	Sterile	0.7192063927650452
179	SS064	SS054	Muck	Sterile	0.7008190751075745
180	SS064	SS059	Muck	Sterile	0.7216588258743286
181	SS064	SS063	Muck	Sterile	0.6874950528144836
182	SS064	SS066	Muck	Sterile	0.6527994871139526
183	SS064	SS070	Muck	Sterile	0.6854523420333862
184	SS064	SS071	Muck	Sterile	0.7077445387840271
185	SS064	SS075	Muck	Sterile	0.6673067212104797
186	SS064	SS078	Muck	Sterile	0.7137104868888855
187	SS064	SS082	Muck	Sterile	0.7267196774482727
188	SS064	SS083	Muck	Sterile	0.7082056999206543
189	SS064	SS087	Muck	Sterile	0.673130214214325
190	SS064	SS094	Muck	Sterile	0.7856380939483643
191	SS076	SS004	Muck	Sterile	0.6863959431648254
192	SS076	SS016	Muck	Sterile	0.6558754444122314
193	SS076	SS023	Muck	Sterile	0.7474463582038879
194	SS076	SS031	Muck	Sterile	0.6645630598068237
195	SS076	SS043	Muck	Sterile	0.6812417507171631
196	SS076	SS047	Muck	Sterile	0.7032265663146973
197	SS076	SS054	Muck	Sterile	0.7181581854820251
198	SS076	SS059	Muck	Sterile	0.71382075548172
199	SS076	SS063	Muck	Sterile	0.6940827369689941
200	SS076	SS066	Muck	Sterile	0.6364615559577942
201	SS076	SS070	Muck	Sterile	0.7227832674980164
202	SS076	SS071	Muck	Sterile	0.7083448767662048
203	SS076	SS075	Muck	Sterile	0.6698408126831055
204	SS076	SS078	Muck	Sterile	0.6993014216423035
