	SubjectID1	SubjectID2	Group1	Group2	Distance
47	SS055	SS063	Newborn	Sterile	0.2105641961097717
48	SS055	SS066	Newborn	Sterile	0.1332887709140778
49	SS055	SS070	Newborn	Sterile	0.1914550811052322
50	SS055	SS071	Newborn	Sterile	0.1647304743528366
51	SS055	SS075	Newborn	Sterile	0.1534464359283447
52	SS055	SS078	Newborn	Sterile	0.186117097735405
53	SS055	SS082	Newborn	Sterile	0.1945641785860062
54	SS055	SS083	Newborn	Sterile	0.1617913097143173
55	SS055	SS087	Newborn	Sterile	0.1803725361824036
56	SS055	SS094	Newborn	Sterile	0.2442210465669632
0	SS016	SS004	Sterile	Sterile	0.08501118421554565
1	SS023	SS004	Sterile	Sterile	0.1455289870500565
2	SS023	SS016	Sterile	Sterile	0.09352811425924301
3	SS031	SS004	Sterile	Sterile	0.1640398800373077
4	SS031	SS016	Sterile	Sterile	0.1764796078205109
5	SS031	SS023	Sterile	Sterile	0.1777093410491943
6	SS043	SS004	Sterile	Sterile	0.182613730430603
7	SS043	SS016	Sterile	Sterile	0.139003574848175
8	SS043	SS023	Sterile	Sterile	0.1677861511707306
9	SS043	SS031	Sterile	Sterile	0.2447846233844757
10	SS047	SS004	Sterile	Sterile	0.05705830082297325
11	SS047	SS016	Sterile	Sterile	0.1059106737375259
12	SS047	SS023	Sterile	Sterile	0.166757732629776
13	SS047	SS031	Sterile	Sterile	0.1638935953378677
14	SS047	SS043	Sterile	Sterile	0.1752516329288483
15	SS054	SS004	Sterile	Sterile	0.1931609958410263
16	SS054	SS016	Sterile	Sterile	0.2088121771812439
17	SS054	SS023	Sterile	Sterile	0.2282114624977112
18	SS054	SS031	Sterile	Sterile	0.2421492636203766
19	SS054	SS043	Sterile	Sterile	0.2486513257026672
20	SS054	SS047	Sterile	Sterile	0.1954082995653152
21	SS059	SS004	Sterile	Sterile	0.0746503621339798
22	SS059	SS016	Sterile	Sterile	0.1189045086503029
23	SS059	SS023	Sterile	Sterile	0.1825562417507172
24	SS059	SS031	Sterile	Sterile	0.1651798337697983
25	SS059	SS043	Sterile	Sterile	0.1663164794445038
26	SS059	SS047	Sterile	Sterile	0.03452913090586662
27	SS059	SS054	Sterile	Sterile	0.1971001625061035
28	SS063	SS004	Sterile	Sterile	0.08467298746109009
29	SS063	SS016	Sterile	Sterile	0.07627389580011368
30	SS063	SS023	Sterile	Sterile	0.1356631219387054
31	SS063	SS031	Sterile	Sterile	0.2246171087026596
32	SS063	SS043	Sterile	Sterile	0.1646192073822021
33	SS063	SS047	Sterile	Sterile	0.08754852414131165
34	SS063	SS054	Sterile	Sterile	0.2246934473514557
35	SS063	SS059	Sterile	Sterile	0.1011876612901688
36	SS066	SS004	Sterile	Sterile	0.1233314573764801
37	SS066	SS016	Sterile	Sterile	0.09443461894989014
38	SS066	SS023	Sterile	Sterile	0.1182484179735184
39	SS066	SS031	Sterile	Sterile	0.1189335286617279
40	SS066	SS043	Sterile	Sterile	0.1529530584812164
41	SS066	SS047	Sterile	Sterile	0.1120490282773972
42	SS066	SS054	Sterile	Sterile	0.2184873521327972
43	SS066	SS059	Sterile	Sterile	0.1088638752698898
44	SS066	SS063	Sterile	Sterile	0.1454638093709946
45	SS070	SS004	Sterile	Sterile	0.1525824964046478
46	SS070	SS016	Sterile	Sterile	0.1898215413093567
47	SS070	SS023	Sterile	Sterile	0.2260957211256027
48	SS070	SS031	Sterile	Sterile	0.2224331200122833
49	SS070	SS043	Sterile	Sterile	0.2234835773706436
50	SS070	SS047	Sterile	Sterile	0.1388825923204422
51	SS070	SS054	Sterile	Sterile	0.1396805644035339
52	SS070	SS059	Sterile	Sterile	0.1404304802417755
53	SS070	SS063	Sterile	Sterile	0.1644465178251266
54	SS070	SS066	Sterile	Sterile	0.1939153969287872
55	SS071	SS004	Sterile	Sterile	0.10645592212677
56	SS071	SS016	Sterile	Sterile	0.1192037612199783
57	SS071	SS023	Sterile	Sterile	0.1793608665466309
58	SS071	SS031	Sterile	Sterile	0.2157934010028839
59	SS071	SS043	Sterile	Sterile	0.1348884999752045
60	SS071	SS047	Sterile	Sterile	0.06999920308589935
61	SS071	SS054	Sterile	Sterile	0.2185932099819183
62	SS071	SS059	Sterile	Sterile	0.06652354449033737
63	SS071	SS063	Sterile	Sterile	0.08330298215150833
64	SS071	SS066	Sterile	Sterile	0.1338792145252228
65	SS071	SS070	Sterile	Sterile	0.1494849026203156
66	SS075	SS004	Sterile	Sterile	0.0854351818561554
67	SS075	SS016	Sterile	Sterile	0.06828893721103668
68	SS075	SS023	Sterile	Sterile	0.09014032781124115
69	SS075	SS031	Sterile	Sterile	0.1453992575407028
70	SS075	SS043	Sterile	Sterile	0.1762778460979462
71	SS075	SS047	Sterile	Sterile	0.1173957511782646
72	SS075	SS054	Sterile	Sterile	0.2094230949878693
73	SS075	SS059	Sterile	Sterile	0.1354401409626007
74	SS075	SS063	Sterile	Sterile	0.1037268340587616
75	SS075	SS066	Sterile	Sterile	0.07703529298305511
76	SS075	SS070	Sterile	Sterile	0.1942512392997742
77	SS075	SS071	Sterile	Sterile	0.1448296308517456
78	SS078	SS004	Sterile	Sterile	0.201347216963768
79	SS078	SS016	Sterile	Sterile	0.203846737742424
80	SS078	SS023	Sterile	Sterile	0.192694216966629
81	SS078	SS031	Sterile	Sterile	0.1734711825847626
82	SS078	SS043	Sterile	Sterile	0.2568411827087402
83	SS078	SS047	Sterile	Sterile	0.2007014751434326
84	SS078	SS054	Sterile	Sterile	0.09933362901210785
85	SS078	SS059	Sterile	Sterile	0.1951128989458084
86	SS078	SS063	Sterile	Sterile	0.2339082062244415
87	SS078	SS066	Sterile	Sterile	0.1518790423870087
88	SS078	SS070	Sterile	Sterile	0.1641703844070435
89	SS078	SS071	Sterile	Sterile	0.2302562296390533
90	SS078	SS075	Sterile	Sterile	0.1745400279760361
91	SS082	SS004	Sterile	Sterile	0.1459864974021912
92	SS082	SS016	Sterile	Sterile	0.1922496259212494
93	SS082	SS023	Sterile	Sterile	0.2327981442213058
94	SS082	SS031	Sterile	Sterile	0.2282774448394775
95	SS082	SS043	Sterile	Sterile	0.2254472821950912
96	SS082	SS047	Sterile	Sterile	0.1233157739043236
97	SS082	SS054	Sterile	Sterile	0.124916285276413
98	SS082	SS059	Sterile	Sterile	0.1252865493297577
99	SS082	SS063	Sterile	Sterile	0.1597220003604889
100	SS082	SS066	Sterile	Sterile	0.197434589266777
101	SS082	SS070	Sterile	Sterile	0.0693700835108757
102	SS082	SS071	Sterile	Sterile	0.1461896002292633
103	SS082	SS075	Sterile	Sterile	0.2029868364334106
104	SS082	SS078	Sterile	Sterile	0.1452855467796326
105	SS083	SS004	Sterile	Sterile	0.1251808851957321
106	SS083	SS016	Sterile	Sterile	0.1484474241733551
107	SS083	SS023	Sterile	Sterile	0.2059908807277679
108	SS083	SS031	Sterile	Sterile	0.2203129082918167
109	SS083	SS043	Sterile	Sterile	0.148912250995636
110	SS083	SS047	Sterile	Sterile	0.08685043454170227
111	SS083	SS054	Sterile	Sterile	0.2359751164913177
112	SS083	SS059	Sterile	Sterile	0.08589301258325577
113	SS083	SS063	Sterile	Sterile	0.1110741645097733
114	SS083	SS066	Sterile	Sterile	0.1545806378126144
115	SS083	SS070	Sterile	Sterile	0.1463926583528519
116	SS083	SS071	Sterile	Sterile	0.05133933573961258
117	SS083	SS075	Sterile	Sterile	0.1708815693855286
118	SS083	SS078	Sterile	Sterile	0.2387029975652695
119	SS083	SS082	Sterile	Sterile	0.1511874794960022
120	SS087	SS004	Sterile	Sterile	0.0751677006483078
121	SS087	SS016	Sterile	Sterile	0.05863720178604126
122	SS087	SS023	Sterile	Sterile	0.1242904663085938
123	SS087	SS031	Sterile	Sterile	0.2010637372732162
124	SS087	SS043	Sterile	Sterile	0.1501537412405014
125	SS087	SS047	Sterile	Sterile	0.07706497609615326
126	SS087	SS054	Sterile	Sterile	0.2115075588226318
127	SS087	SS059	Sterile	Sterile	0.08787117153406143
128	SS087	SS063	Sterile	Sterile	0.04950419440865517
129	SS087	SS066	Sterile	Sterile	0.1107846647500992
130	SS087	SS070	Sterile	Sterile	0.1599453687667847
131	SS087	SS071	Sterile	Sterile	0.08392106741666794
132	SS087	SS075	Sterile	Sterile	0.09779747575521469
133	SS087	SS078	Sterile	Sterile	0.2138830870389938
134	SS087	SS082	Sterile	Sterile	0.1494956761598587
135	SS087	SS083	Sterile	Sterile	0.1119130924344063
136	SS094	SS004	Sterile	Sterile	0.2930392622947693
137	SS094	SS016	Sterile	Sterile	0.2735455334186554
138	SS094	SS023	Sterile	Sterile	0.2917177081108093
139	SS094	SS031	Sterile	Sterile	0.3264528214931488
140	SS094	SS043	Sterile	Sterile	0.2508132457733154
141	SS094	SS047	Sterile	Sterile	0.2890001535415649
142	SS094	SS054	Sterile	Sterile	0.2949315309524536
143	SS094	SS059	Sterile	Sterile	0.2817420959472656
144	SS094	SS063	Sterile	Sterile	0.2929578423500061
145	SS094	SS066	Sterile	Sterile	0.2905554473400116
146	SS094	SS070	Sterile	Sterile	0.2760328054428101
147	SS094	SS071	Sterile	Sterile	0.2757706642150879
148	SS094	SS075	Sterile	Sterile	0.2951762080192566
149	SS094	SS078	Sterile	Sterile	0.3134230375289917
150	SS094	SS082	Sterile	Sterile	0.2836494445800781
151	SS094	SS083	Sterile	Sterile	0.2760378122329712
152	SS094	SS087	Sterile	Sterile	0.2817192673683167
153	SS004	SS007	Sterile	Muck	0.199291318655014
154	SS004	SS011	Sterile	Muck	0.07793143391609192
155	SS004	SS019	Sterile	Muck	0.198244646191597
156	SS004	SS028	Sterile	Muck	0.1642215251922607
157	SS004	SS040	Sterile	Muck	0.1500003933906555
158	SS004	SS052	Sterile	Muck	0.1699909716844559
159	SS004	SS064	Sterile	Muck	0.1656573712825775
160	SS004	SS076	Sterile	Muck	0.1467086672782898
161	SS004	SS090	Sterile	Muck	0.1764816045761108
162	SS004	SS095	Sterile	Muck	0.07747495919466019
163	SS016	SS007	Sterile	Muck	0.2121665477752686
164	SS016	SS011	Sterile	Muck	0.1113708317279816
165	SS016	SS019	Sterile	Muck	0.2012253701686859
166	SS016	SS028	Sterile	Muck	0.1964881122112274
167	SS016	SS040	Sterile	Muck	0.1818509250879288
168	SS016	SS052	Sterile	Muck	0.192911297082901
169	SS016	SS064	Sterile	Muck	0.1936737298965454
170	SS016	SS076	Sterile	Muck	0.1745621860027313
171	SS016	SS090	Sterile	Muck	0.1839805245399475
172	SS016	SS095	Sterile	Muck	0.1109744012355804
173	SS023	SS007	Sterile	Muck	0.2206238508224487
174	SS023	SS011	Sterile	Muck	0.1594411432743073
175	SS023	SS019	Sterile	Muck	0.1862733364105225
176	SS023	SS028	Sterile	Muck	0.2278813421726227
177	SS023	SS040	Sterile	Muck	0.2023874521255493
178	SS023	SS052	Sterile	Muck	0.2120119482278824
179	SS023	SS064	Sterile	Muck	0.2162382006645203
180	SS023	SS076	Sterile	Muck	0.1920184791088104
181	SS023	SS090	Sterile	Muck	0.2082192003726959
182	SS023	SS095	Sterile	Muck	0.1606110334396362
183	SS031	SS007	Sterile	Muck	0.1840187609195709
184	SS031	SS011	Sterile	Muck	0.2128111720085144
185	SS031	SS019	Sterile	Muck	0.09508877992630005
186	SS031	SS028	Sterile	Muck	0.2265531420707703
187	SS031	SS040	Sterile	Muck	0.1887324750423431
188	SS031	SS052	Sterile	Muck	0.2229804545640945
189	SS031	SS064	Sterile	Muck	0.2138618230819702
190	SS031	SS076	Sterile	Muck	0.1728358566761017
