Eigvals	30
1.3295893438690622	1.0761356888434155	0.7674591269052131	0.6094767868073432	0.5602259787138629	0.5192626796636495	0.44312026813966227	0.43141511285514383	0.3508359904554409	0.33039950887362657	0.31701639620316857	0.27922534766084633	0.26027950556532564	0.24583198898008288	0.23318681299424604	0.21433539686890282	0.19756801930363743	0.1839521717485619	0.17908950303790747	0.1670629113750727	0.1640919307771593	0.1525645055047307	0.13809596560810083	0.12647503661642057	0.12190924371725696	0.09882949227378902	0.07973057428143235	0.07875259297386489	0.06656330320501483	0.0

Proportion explained	30
0.13675411849410193	0.1106852940619817	0.07893655049518154	0.06268737118478596	0.05762170871012539	0.0534084530323077	0.04557687073511724	0.04437294397370621	0.036085026427125064	0.03398304431006832	0.032606532243094385	0.028719556498136813	0.026770893215862093	0.025284902519445707	0.023984290489784163	0.02204533933432071	0.020320740721245886	0.018920290846605646	0.018420143958304557	0.01718315605002793	0.016877577613645143	0.015691931166562263	0.014203778129999407	0.013008514413673856	0.012538902509794728	0.010165048448562676	0.008200640636271201	0.008100050952518992	0.006846328827642798	0.0

Species	0	0

Site	30	30
SS004	0.2147679831928849	-0.1446282933275697	0.03645681750277561	-0.020197449584576234	0.0072878860034862585	0.05234341725444012	-0.10173044738405407	0.11790649604997892	-0.0076607976795085376	-0.13640733321906884	0.0891210423788457	0.06368792811083313	-0.12488975083800007	0.12645294778469937	0.20758184345931394	-0.003930631812907378	0.01526057492843647	0.00956662195887141	-0.013190285018945598	0.05137234050548675	-0.0703543763945968	0.11681615259420687	0.1193184670528321	0.010534394542454837	0.13416307565883936	0.004386569072502671	0.03440430332366615	0.05470957551658353	-0.006153444940251103	-0.0
SS007	-0.39347697820889643	0.21270617771344377	0.11020113387355603	0.0052126251724369565	0.09018582387692714	-0.009591147776175524	-0.07801157416923399	0.13346914437714436	0.08383192095049566	-0.03265754732099686	0.05900675201334146	0.023260560047452937	-0.038735967477012835	0.026967900774603454	-0.033496570726206897	0.11195441822509983	0.06775580602683258	-0.11451948454342194	0.04460999585073001	0.1418995142258752	0.02947512762166251	-0.0012906529015660644	-0.17486042413337852	-0.07182961997446546	0.062273425515850626	0.08458016125447902	0.026839978272478353	0.015282743793937431	-0.017340858040046692	-0.0
SS011	0.20943120542607746	0.11401853061909688	-0.24409563436199838	-0.33570415679789384	0.05099391217602455	0.1477239710313108	-0.12314977522464364	0.028086620174074386	0.008674050489550717	0.1016850626981587	-0.01912252458038048	-0.06117620732853469	0.055533842296858704	-0.01772752268362134	-0.13882752003975785	0.062284374846215684	0.17538637330420023	0.11938433619213583	-0.15269159277496516	0.02136880414762063	-0.005268235170001912	0.07547842490712685	0.005948538352669905	-0.017537636035758922	0.023826369479877908	0.0034198284726116336	0.00764603404275984	-0.017861513141406993	-0.005978560066328538	-0.0
SS016	0.16031249031262026	-0.27274813142667775	0.12308126547312664	0.007807619159932638	-0.05709200817555395	-0.030245312865015767	-0.054979207641053435	0.09492845836663062	-0.09683337446207196	0.017745975331413012	0.008761377855252309	-0.09380714499141804	-0.03040934946093071	-0.05191122466821263	-0.09877013818881386	0.01678871742305625	0.045620587371829655	-0.007211363981558267	0.09532461457881876	-0.07267476087046519	-0.0035393942110927244	0.042768799452535554	-0.04016119913205148	0.11242142957440032	0.014497363395529162	0.11916344609744524	-0.13235520875113213	0.06833078020019627	0.06563806296836174	-0.0
SS019	-0.20664232067392013	0.051699171313298785	-0.04757777555648569	-0.05624971666164988	0.1043415152682862	-0.1022543533476363	-0.007414915812017833	-0.22055096938669622	-0.21070514762143888	-0.03623214808727698	0.40980832413432333	-0.06619710711871879	0.03272723791981051	0.014261002605978956	-0.062121072932994556	-0.09199800075899767	-0.012822832997630944	0.017167842514732096	0.020966353178296027	-0.01587629981086379	-0.04945060423389244	0.011305110600000362	0.0045464328840120125	-0.03271327095494753	-0.009424146238791389	-0.011753181971956577	0.0014094557322668043	0.0029438832804624267	-0.010052799418541555	-0.0
SS023	0.022490254355138045	0.2066372487748456	-0.2060161563023303	-0.15083119079518661	-0.06611197363405699	0.18110209726935214	0.4192093701208086	0.08461566938716662	-0.09590197075878926	-0.11448479554738664	-0.03623021717460008	-0.09911619206997223	-0.21771399514489706	-0.06212965657475728	-0.009849250089502198	0.01665479940847473	-0.06587778413520157	0.006137145881374004	0.04372874743736478	-0.0017699079263856269	-0.01577117818905938	-0.006995365314474745	-0.024231815365577218	-0.02124558432246329	-0.006460366707608886	-0.007326427025044629	0.003372930911839008	0.0106231537536433	0.0027417079270936574	-0.0
SS028	-0.0420853592167473	-0.2913335466603029	-0.16652492520629755	-0.005469993676939617	0.1053075376512174	-0.07657296615956244	-0.07491885338221092	0.04365575657573224	0.06425303778485304	-0.21097314447583604	0.03056869282419365	-0.014213616736577726	-0.0017182891927675686	-0.16531322927726314	0.02337076053321032	0.011721969700308277	-0.13507973138858023	-0.09267484366469719	-0.20575319437972925	-0.0748862288976918	0.11972162570603294	0.02706558860899824	-0.044844323268115036	0.023175863106021304	0.001242214509698445	0.005503634782542459	-0.008345432559928395	-0.025628876705187445	-0.02350907130290574	-0.0
SS031	0.07362431815459763	-0.07942861013456395	0.1310015231126133	-0.2030876370267661	-0.03250162671987384	-0.06690909412823697	0.004002091850993628	-0.20511114602007466	0.21653140092555803	-0.06617364086691219	-0.017164962401068396	0.2555214063679488	-0.12816914336309113	0.032025473581266894	-0.12547836743864402	-0.058465179797832216	-0.06704950205939542	0.11888844024371147	0.06704710975615831	-0.05274972364035528	0.037160277545369574	0.034381792767379786	-0.022400529932010905	-0.032524839241277206	-0.02757150202153587	0.056574227078397675	0.03301616244678151	-0.0016008148327965805	0.017093392577144734	-0.0
SS040	-0.09694861665284062	-0.27910146150742116	-0.17968736240192626	0.061022278514608515	0.060483634511091414	0.019495263801494363	-0.0131779463280177	-0.007644639466702516	0.10163276110305185	-0.21667472653831163	-0.0681291632198839	0.009773392698679528	0.11920045151704657	-0.181143569321603	-0.05751459306205883	-0.014781917182208445	0.12599352754048043	0.0033659967184573787	0.16622679856993675	0.05712600897248388	-0.11751352665420471	-0.06604401906271282	0.07002877170456669	-0.029654684659668733	0.02209190710210179	-0.04277045650654643	0.010603709306409624	-0.025196108584626887	-0.0011657552074867434	-0.0
SS043	0.048454160771294996	-0.06418721718244856	0.28292198087847753	-0.11839367817195881	-0.09713348611903724	-0.04940618949838582	0.0929750734882649	-0.21171183700754906	0.058220486977682555	0.04807547395432974	-0.013987874970960535	-0.04898274806276173	-0.019147395534679586	0.00042059478706804013	0.020603909093808756	0.13717563973472727	0.04407703823357052	-0.12195097462837262	-0.021126885594564413	-0.004488416418965403	0.05629678122651154	-0.0011896715201621083	0.06958226536932684	-0.11465749636659998	0.07712186170974744	-0.0982614829882062	-0.1111904530044242	-0.03566955850736568	0.013190224799936532	-0.0
SS047	0.340249910891856	0.22780922029662404	-0.0159583221040876	0.11627343807267049	0.12460316724038742	-0.030462667016327116	-0.07838897906990794	0.009338959800430075	0.01735189214049786	-0.08287679999478763	0.03688371407531867	0.0035229955732160824	-0.05055526710870546	0.03271680996739278	0.10434310177250085	0.01177673272401231	0.057566319052151836	-0.0037385399916446196	0.06614207437303907	0.054268272173746315	0.03129032761068548	0.0941431821810743	-0.06787979615440373	0.047530040644321765	-0.1464908550169801	-0.06430666589998667	-0.03349054574425769	-0.12349882956812137	0.07205024033645746	-0.0
SS051	-0.10416497766304726	-0.10142825929982836	-0.03535131557284383	0.010364139205969953	-0.026505235857213674	0.13978233392705716	0.2960961039968405	0.10972210714619213	-0.02614424161304637	-0.01024307966876914	0.030325582272176493	0.18862654084700392	0.28904252987377177	0.14674213699409816	-0.017958197635579008	-0.04412795277978789	0.010901250958296823	-0.06422482212548279	-0.024506231941485514	0.012435966633888788	0.06333761068025862	0.08196173290224538	0.02565028252431193	0.012431051151388215	-0.021286504298431274	0.02927827548500317	-0.023409761429369003	-0.013639793039645826	0.02229477659982206	-0.0
SS052	-0.14759721313992696	-0.21126529553637777	-0.1979592408939485	0.08637949870579559	0.12339860468706847	-0.09258427481175632	0.011920201884007444	-0.050460379551278155	0.08321858270353294	0.10142933344759257	-0.14156350348271102	-0.17610278273376084	-0.1125464290347831	0.18199801046218692	-0.05176626346251668	-0.24594960094413626	0.05251366288737147	-0.07169195982685726	-0.00017685474010453394	0.04141329628321896	0.0725892574636582	0.010197741572485094	0.017973426050520352	-0.02099747340940355	0.01455360038649457	-0.002596733521037553	0.002872642305625974	-0.00594244691158877	0.0033585471211832153	-0.0
SS054	-0.31581030311151204	0.2265687008655628	0.1622253398081748	-0.025588970640962237	0.06206932909651035	0.0036764034792242527	-0.014493122506315285	0.16664503686592247	0.03761057211536087	-0.011494521215119362	0.05416837202579635	-0.02480433114838582	0.001196872579808309	-0.05268446994032189	0.08729972683217849	-0.054277631078551276	0.042853237762300225	0.18079491658878774	0.018703271710125837	-0.011900910814878598	0.19644927458401884	-0.12972798300359492	0.11242883759645216	0.03830812748940254	0.02564443153516118	0.0060393775567423695	-0.0318511151163741	-0.019014132450825238	0.010715138023706819	-0.0
SS055	-0.1602334719010845	0.07822690338426173	0.2563548381039585	-0.07147687507053473	-0.01910889021757584	-0.050288507970391104	0.05160151455619972	-0.08513344747068352	0.041311509421867294	0.06420947445252025	-0.12392001252542416	-0.16272325679324026	0.14609288730996767	-0.14830219819561918	0.11539321541351859	-0.0808646234885165	-0.09070702642427214	0.08665780925519985	0.029017474921427592	0.05163856862327246	-0.03442865580058214	0.18969930101182977	-0.04977160324194495	0.010434673916126172	0.0034326511525813903	-0.006336231104982781	0.035981944164611916	0.029305956707188024	-0.021526568531287694	-0.0
SS059	0.34572483740552795	0.252181255694674	-0.005605872070716292	0.15354128212607304	0.1336454618681987	-0.09128853872772708	0.02608624104021804	-0.022015932250863908	0.0093378295822898	-0.01661078967756619	-0.04080697371440259	-0.002108650726752074	0.024931397594351652	-0.003986179090556054	0.0030425558154571863	0.034869958432954824	0.04371885974924468	-0.03641376134420541	0.032807572975929206	-0.05241699190293607	0.029003970335708246	0.012642872382664544	0.08499729309857199	-0.06260912962765632	-0.10010655875242634	0.08255432646452418	-0.02939427391102656	0.06183347650944535	-0.15788046670046113	-0.0
SS063	0.17125255573233492	-0.20174760446998963	0.2134715522445489	-0.007816907894281877	-0.13981079264759314	0.009422596530669396	-0.0049322901418921965	0.06786403708068596	-0.11179635542567239	0.05543671584544783	0.01917077042631861	-0.09668975662088462	0.0009125706278469399	0.014961002872155307	-0.07977247394727316	0.06937780442703463	0.010461122128548968	-0.06428236331479667	0.07929230953464067	-0.07092669621941608	0.0705621201936028	-0.00764472643513577	0.03511085063088073	0.048568148812962265	0.016161267653716106	0.022045225548475805	0.16491174916187565	-0.11042736660236478	-0.03804862720044901	-0.0
SS064	-0.18143995490197676	-0.22064265021687576	-0.21323847834625123	0.04254792258070011	0.14427567296521696	-0.09915880465586256	0.05224246835173848	-0.06920088418500284	0.08648235233015329	0.06440244414370828	-0.01239431034703317	-0.10248379797899199	0.045239609573027945	0.169228818463503	0.05616042441075004	0.2676676093417344	-0.1217798221446203	0.12928635321291607	0.030348166939768766	-0.0012127653459924244	-0.04462333403287352	-0.040281748175381445	0.009753652957727506	0.03405454107216825	-0.029870217733690262	0.020669053852094582	0.002450135863326737	-0.0009123410131663792	0.010109243775449854	-0.0
SS066	-0.013141125329494163	-0.04895968969502581	0.2377728251229326	-0.11459221872207224	-0.04115697238915923	-7.05075034504913e-05	0.1008791484892055	-0.15522863126407854	0.044238593883655156	-0.05686281083311913	-0.012480928700286584	-0.014142369529078614	-0.017872957742199103	0.019301403302900103	0.07270743756576488	-0.019485344743312906	0.11702677450238362	-0.058637426272035886	-0.1525027031069854	0.08578510356734402	-0.09213978486519477	-0.141536783600247	-0.005324038759784192	0.14591805383747405	-0.10173570531904388	0.03213326159106041	0.035053388960168665	0.03890111142012217	0.00022072007263605525	-0.0
